"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,"Base Year",
"Mongolia","948","External Trade, Imports of Goods and Services, Percent Change","TM_R_PC_PP_PT","Value",,"0.214280854216235","-4.13765033636874","-28.9472451924277","-0.0198289183947872","0.887354378773143","-10.2171934923088","1.32099251484667","4.33141425574236","-6.6228754291308",,
"Australia","193","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"30.8291105169833","34.3228304726287","37.63774914205","40.9429347058748","43.2451271189385","43.4548299100978","42.3005417507558","40.6304970675831","39.0058203849537",,
"Japan","158","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"244.477405513901","249.113739092857","247.975864153389","250.350376738973","253.02781859466","254.945804971324","254.695742508857","254.497239663201","253.881191501188",,
"New Zealand","196","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"30.8020320199761","30.3187075900444","29.9470653539064","29.8897947437385","29.1617397768114","26.7946075077864","25.5952992311548","24.6162560800125","23.0715696428244",,
"China, P.R.: Mainland","924","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"36.9283752959174","39.830932080445","42.9192832514333","46.3002603034388","49.8663853919705","52.5968803061923","54.6150534345147","56.1310595686882","57.2128571254304",,
"China, P.R.: Hong Kong","532","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"0.519970699755421","0.0653749196445307","0.0622323635663971","0.0607125687560004","0.0590250434519447","0.056246055611066","0","0","0",,
"Korea, Republic of","542","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"33.7574954763928","35.8762012229092","37.8887155486219","38.90881629257","39.2376530611007","38.8163386888348","37.8404125032078","36.7668600707052","35.561414341833",,
"Taiwan Province of China","528","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"39.0349870744945","37.8986171679899","36.4553922598201","35.7345213809496","34.3780942072001","32.5993699805175","30.561859243034","28.1611203160936","25.5087295760758",,
"South Asia","9502","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"65.4294273983721","65.4625902669348","65.8479961604945","65.6868528053892","64.4827702160743","62.8747300847949","60.9968578287517","58.9681154504361","56.9457860319225",,
"Bangladesh","513","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"34.4645884780489","33.8695257606943","33.9046049789114","33.9707329625661","34.3423315101149","34.2487481891765","34.1723630851342","33.8863759359531","33.6378115098816",,
"India","534","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"67.9597324080349","68.3262697216014","69.0699759503657","68.4897220969876","67.2112494682106","65.5611544334732","63.5260912902101","61.4084185180259","59.2371592046518",,
"Sri Lanka","524","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"78.3153202070962","75.5354677667818","76.0355873873527","77.1907806266394","75.4593285145299","73.0736965544027","70.7362455624947","68.2076335103967","65.8334260948507",,
"Nepal","558","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"31.9489814779288","27.3941619509651","27.9761938517321","27.2750447714039","27.2316628289677","27.3532440005824","27.7492907406795","27.953297124102","28.1258190510165",,
"ASEAN","511","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"37.1596614847771","37.5538290519053","38.7385213436334","38.6035773143748","39.011120156182","39.3751354406953","39.4701391455553","39.2815157977953","38.9561870839",,
"Brunei Darussalam","516","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"2.20860101763834","2.30471355393278","2.81263322673569","3.40227589965572","3.02487842372879","2.83694635146478","2.47591703292843","2.1338066031569","1.85546019077601",,
"Cambodia","522","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"32.0545277462085","32.2623443455507","32.5376804979778","32.9681721225991","33.6223681285887","34.3374705918367","34.8586726427527","35.2948493898172","35.5426916917408",,
"Indonesia","536","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"24.8467075781672","24.6954866425714","27.3042609243347","27.48545920237","28.2435045942731","29.2325640012338","29.8804116111162","30.3667066716123","30.8530017321084",,
"Lao People's Democratic Republic","544","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"60.1273200590554","63.0374573882573","62.9540691285068","61.7446940794156","62.6037468531527","63.5582658877909","64.5733247556402","65.2933738612597","65.6651406236693",,
"Malaysia","548","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"55.9042926605907","55.5798988648677","57.3930023095669","56.6249191056737","55.7137894075375","54.300549971966","52.4966272566915","50.4893468206979","48.4149351606815",,
"Myanmar","518","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"34.1585494173444","29.7292377688134","34.3392820644691","34.217774081644","34.2157629608672","34.6784736718816","34.9796165434668","35.1331269924705","35.0361555918719",,
"Philippines","566","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"39.2584352162152","36.3976417649594","34.7946235279849","33.3748046978465","32.3653205212046","31.4332912442646","30.5567979417092","29.775240039381","29.1339188343027",,
"Singapore","576","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"103.055225668098","98.4598842485064","104.749351193759","106.363663080565","105.682349454641","104.182768213463","102.670519758295","101.146082744564","99.5520537233437",,
"Thailand","578","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"42.247227685184","43.5683160644253","43.1082026978577","43.6265932344633","44.2987236516714","45.0718216581445","45.6710400130584","45.7024980338622","45.4449108301293",,
"Vietnam","582","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"51.8298955836807","55.1337331776878","58.2526543649327","62.0042973774836","64.5657791970357","66.0285035981055","66.9814641559492","67.5487726211177","67.9173903465696",,
"Bhutan","514","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"93.64183012083","93.7711128124982","94.8008015160626","104.129658203581","111.523511117644","111.489224987379","103.094278194442","97.2468044447101","92.8597713324789",,
"Fiji","819","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"49.5062575226164","47.7405324509815","48.0878643674376","49.2368367354673","50.3807207335357","50.7541532256119","51.0817075907487","51.1785643109558","51.0327979099091",,
"Kiribati","826","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"8.20934210165384","8.40093658567267","23.08120891935","26.9808788808988","29.3960902268675","31.8583456843997","34.5809111313257","36.7877999195601","38.8625133693064",,
"Maldives","556","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"64.0578496692503","66.3126526148869","73.1334468192796","83.1157398245818","95.9794036592664","108.051839835969","116.0016536712","118.060311559304","120.065429380564",,
"Marshall Islands, Republic of","867","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"36.1025262171724","34.8145769086205","33.7038332864376","31.1765055672732","28.6692469612019","27.1037932233117","26.3761754943355","26.5119380927487","27.1149521830524",,
"Micronesia, Federated States of","868","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"26.9842576362935","26.0838827390356","26.3457412136507","26.1823764769521","25.2467728691972","26.8279542616051","28.28314840957","29.6856031067021","30.9571802276281",,
"Papua New Guinea","853","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"25.0271813565393","28.1100566101805","30.5515506634159","34.2685251898491","36.4876890085676","38.5873423318697","39.4995627132254","40.431787710085","40.6356296347298",,
"Solomon Islands","813","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"15.5393324518889","13.2776342905059","10.3825675344089","8.78780639147339","9.98800516983423","11.3728642239186","12.9449173123597","14.7796926819744","17.0572507808304",,
"Tuvalu","869","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"57.1803667335815","64.3725799416171","58.2071465294889","53.6802573510749","44.2945004114029","26.4911966599198","14.0271464852348","8.83870460860456","7.81133929236903",,
"Vanuatu","846","Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP","GGXWDG_G01_GDP_PT","Value",,"20.5676818463649","19.3162470388957","25.6307307446186","33.4507813481018","44.8267233226977","52.2403860009613","56.4068744213149","59.8075265307591","61.4171781267524",,
"Asia","229","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"301415821181.071","482831181329.04","667582003061.23","638567948580.532","510583582224.245","472928478033.468","446112829068.981","425216588466.659","399137817810.938",,
"Australia","193","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-50764921768.5667","-42608127651.1429","-57978251327.1023","-43851666288.3985","-52913845315.7552","-57715467390.4741","-60085006061.5114","-63235820594.6746","-66006009220.3541",,
"Japan","158","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"45943967591.6789","36476944244.8094","135579747062.718","176098011340.823","171023568894.888","174603762661.829","170454637492.915","183102217192.324","184999362287.35",,
"New Zealand","196","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-5880732752.7484","-6201388351.31417","-5594473435.87275","-5385399650.52745","-6824029062.55604","-7777880451.09671","-8552433219.30933","-9189439319.91097","-9722749307.68648",,
"China, P.R.: Mainland","924","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"148203949879.888","277433901970.617","330602206872.374","270896260991.34","200541336924.789","185253840802.456","170869964215.735","152715324477.941","138262203032.823",,
"China, P.R.: Hong Kong","532","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"4148916967.50901","3786779008.90929","9631115554.55221","8894761097.55451","9517194251.09471","10849607947.9575","11558816148.8181","12625191635.3087","13350309007.9879",,
"Korea, Republic of","542","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"81148200000","84373000000","105870700000","101614289587.711","89789758696.5587","89537529994.6771","92803285264.266","93100259432.4267","94026472684.0771",,
"Taiwan Province of China","528","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"53054000000","63812000000","76165000000.0001","77901039470.0854","76894398166.6229","77327831845.9172","78974039177.1319","82190562706.5757","85031926284.1939",,
"South Asia","9502","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-35357985482.9592","-29898753691.3192","-25024688431.7119","-35991757459.13","-59585618891.4733","-73862167943.4329","-81357526489.9478","-89962486437.8916","-96062753386.7207",,
"Bangladesh","513","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"1897000000","1700500000","1506500000","-131145000","-1809675401.25","-2943344106.16188","-4247265871.24286","-5619498477.84051","-7045573180.35914",,
"India","534","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-32257000000","-26788000000","-22086000000","-31967352706.3102","-49194261720.0743","-58926519986.0683","-64092236576.1087","-71850699484.0583","-79436974313.0219",,
"Sri Lanka","524","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-2540575150.27431","-1988577063.09729","-2008523262.56949","-1231398310.59367","-2472924275.09943","-2902706279.14866","-3336632974.45847","-3684380881.98791","-3944477445.06885",,
"Nepal","558","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"634644296.099787","908454452.348872","1067264310.30106","831150223.776398","-203618214.21881","-834421270.238432","-1036199115.90611","-1105420054.08637","-1388424450.28998",,
"ASEAN","511","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-3888649825.88109","23009343108.0315","31513812466.6102","26368485930.5961","17340370835.5319","8083528238.37812","3790085108.85051","-3731681680.14216","-9783215559.13279",,
"Brunei Darussalam","516","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"3777830663.53429","5458727544.18495","1555669936.20693","451632848.351107","-485726133.391698","-19837861.8610431","1720356341.59331","2207177094.19334","2847164178.44159",,
"Cambodia","522","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-1879815457.28969","-2031682055.18102","-1889228732.5099","-1969114042.05804","-1973033413.06413","-2025363903.75595","-2027911338.44275","-2273317967.0775","-2512352188.24948",,
"Indonesia","536","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-29109457592.6579","-27509595863.07","-17653732673.7086","-21281098038.8907","-23685539087.6438","-26744346552.8437","-27162374371.9999","-29337530902.8114","-31794238145.5214",,
"Lao People's Democratic Republic","544","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-3122730842.5863","-2707426439.92308","-2903506496.83899","-2471177575.99733","-2609651072.46832","-2448276598.33337","-2492539979.22704","-2625354984.09243","-2727580483.73581",,
"Malaysia","548","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"11261937766.7768","14835218971.1015","8874211411.04511","3645533736.20952","4996879097.78189","5627203817.40117","6333447833.60126","7099069455.99331","7926577338.98013",,
"Myanmar","518","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-2956586102.45983","-3682739326.9954","-4878889993.3881","-5664869058.73569","-6134026530.67549","-5990414816.81605","-6606909221.24563","-6905490261.17423","-6509073073.29055",,
"Philippines","566","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"11384000000","10758000000","8396000000","5542332110.08836","4850438700.10533","4298969453.91912","3564213087.93828","2599433658.25246","1329882235.08459",,
"Singapore","576","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"53770878286.582","53515725504.1237","57921917334.9335","57262925278.5596","60105930422.6273","59134085161.6287","58074921985.18","57353155265.0108","56093718400.0443",,
"Thailand","578","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-5169130000","15417720000","30991499729.2737","37692131797.5689","30951479313.2911","24484972666.1584","20154178811.6176","14630663225.7258","10668167903.6834",,
"Vietnam","582","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"7744000000.00001","9508000000","905834000.000006","769586325.619981","227112811.997372","416728853.743127","900619747.693273","1276682882.69767","2086395108.64049",,
"Bhutan","514","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-469745874.789125","-483071935.311324","-581429479.443433","-579351878.192759","-708205024.908884","-528113488.481704","-418385719.098646","-142948209.986423","-188422699.369557",,
"Fiji","819","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-412351989.897853","-338146127.391156","-235124173.154978","-328737585.118358","-336956527.103052","-341040811.873461","-343300962.429481","-334867221.548362","-328521908.274711",,
"Kiribati","826","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"15469464.7784894","44743513.1468112","72064197.6655599","-11850111.2385603","-4381812.31502974","-2901123.21416678","219166.103058105","3142026.98332957","4299309.95314493",,
"Maldives","556","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-126308753.995548","-118059145.259436","-295500000","-388859787.809743","-491267917.895394","-631416852.417615","-563707701.984804","-477824197.843719","-465611526.275322",,
"Marshall Islands, Republic of","867","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-18821676.0458475","-8198674.15117672","-5948754.72040609","-14381709.9199803","-18087441.7504092","-18831950.3427416","-19657064.7499083","-21966863.8716084","-24258963.9034471",,
"Micronesia, Federated States of","868","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-31629229.0323606","21525640.8817263","3256275.21902609","-359797.854239645","-2216676.98740873","-4426875.02031052","-6821438.9586276","-8536141.84478647","-10531338.5464088",,
"Palau","565","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-21223530.6792416","-29548525.2451672","-1450963.14471477","-15594766.4268248","-22403934.3453061","-28277136.5459085","-22843498.3561525","-21120198.4540395","-19271290.4747553",,
"Papua New Guinea","853","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-6659761926.98672","654722871.887264","2133849812.33567","1484191061.50949","1257012724.25101","1063660768.30946","998100284.719537","843857889.126036","854178897.051337",,
"Samoa","862","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-1505550.71439695","-59518413.5384386","-30798703.271188","-28795191.3665009","-27272201.8851045","-26017109.7243843","-26464924.6766547","-23055431.3083013","-32059917.4744653",,
"Solomon Islands","813","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-38483722.8190845","-50100847.0757065","-30023560.0127132","-53764655.2040655","-98049948.6306917","-93612065.779965","-87439641.9405446","-89912094.6731977","-51720787.2235818",,
"Timor-Leste, Dem. Rep. of","537","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"2391138374.58469","1093182647.44169","238919720.068894","-248243940.459965","-310660675.224263","-354414822.861913","-376726407.675362","-405815246.431326","-269921984.95254",,
"Tonga","866","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-27750708.1024789","-41158858.5427199","-34308149.0371214","-32543025.6488734","-51224106.0118496","-58520913.6918131","-49222115.8687765","-42712113.1385186","-45873758.2663021",,
"Tuvalu","869","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"456787.162444164","7197486.13386339","2475839.31791016","-1277399.25512684","-1919543.41487669","-1925040.96557395","-1855537.49937698","-1135555.01570637","-738464.68101009",,
"Vanuatu","846","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-26369093.2649338","-2132445.10069884","-81558564.6891508","-128756813.220247","-175271082.162284","-168207959.654069","-112717554.197547","-94675111.6687706","-59268560.6496422",,
"Mongolia","948","Balance of Payments, Current Account, Total, Net, In billions of US Dollars","BCA_BP6_USD","Value",,"-3192046254.60588","-1404951237.61287","-567120601.752588","-1241210774.79879","-2142667636.27987","-2633949075.69359","-2719126468.45283","-1937420156.88373","-1458805738.42086",,
"Asia","229","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"1.30775585565549","2.01360184806518","2.80208612826259","2.55166911543769","1.88746677618996","1.62733681823129","1.42358220674077","1.25705258275336","1.09638245895209",,
"Australia","193","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-3.37139281228313","-2.94992975316112","-4.73181314509928","-3.48959577964418","-3.93819062270192","-4.08227182507035","-4.02206731203421","-4.0170341332294","-4.02468486839653",,
"Japan","158","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"0.935939118988266","0.793750190411025","3.2874105535096","3.72276603600957","3.34929312027507","3.33823378759302","3.15915737674403","3.32524020396466","3.30148309761483",,
"New Zealand","196","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-3.16185131754835","-3.13219946369897","-3.24774580667191","-3.0025865278715","-3.53913278703485","-3.84322756257619","-4.01643753883574","-4.08585781287352","-4.12809925783836",,
"China, P.R.: Mainland","924","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"1.5381501380411","2.62780330494419","2.95667450764725","2.37803130864866","1.62227472043883","1.36456389000813","1.14539789553413","0.927907730763426","0.766702631472693",,
"China, P.R.: Hong Kong","532","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"1.50509118292244","1.30027477454538","3.11448218782174","2.81417247229741","2.91581843234328","3.16175148675645","3.20214118071084","3.32466728209678","3.35886301647563",,
"Korea, Republic of","542","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"6.21537116680911","5.97824519800747","7.68363207006133","7.23551343584443","5.90333605779227","5.62668737659749","5.56051276559687","5.3297182621992","5.16817613188355",,
"Taiwan Province of China","528","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"10.3702242659838","12.0391267720253","14.5629326512205","15.0055216210075","14.3582112506614","14.08234474713","13.9099016598871","13.9220233579544","13.8844718928198",,
"South Asia","9502","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-1.50653836474598","-1.16306136923191","-0.941386567547093","-1.25376408057538","-1.90546184782694","-2.16016256464657","-2.16115853085703","-2.17125074340446","-2.1037375453579",,
"Bangladesh","513","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"1.176090334828","0.9243550225536","0.729431651073595","-0.0578343794678312","-0.73514514531982","-1.09576405934401","-1.44833325068808","-1.76029088530166","-2.03173097230267",,
"India","534","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-1.73126230566464","-1.31149165492893","-1.06541142552826","-1.42014817767767","-2.00159908238264","-2.18636446719274","-2.14943472248819","-2.17897589468304","-2.17598898012642",,
"Sri Lanka","524","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-3.7728594767547","-2.65413286223454","-2.47212506305319","-1.49734846593633","-2.82212247190332","-3.05875692498371","-3.26069896344647","-3.33274673660084","-3.29952135679335",,
"Nepal","558","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"3.29338938124515","4.5435206823858","5.00744426052172","3.92900886726683","-0.85466337549287","-3.21722822801309","-3.67770252406962","-3.6193162873663","-4.20364951964515",,
"ASEAN","511","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-0.185163381338456","1.09374767224944","1.54901638624209","1.22845650858161","0.747648261805441","0.32145845715264","0.138991097466799","-0.125753274176821","-0.300170826104642",,
"Brunei Darussalam","516","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"20.8809952935526","31.8810137902915","12.0311731839925","4.31838495640292","-4.1093127962434","-0.15835972104417","12.0222520462243","13.3337331436371","15.0904227714453",,
"Cambodia","522","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-12.3317562722015","-12.1095472768369","-10.620329346742","-10.1668898182406","-9.42378250407766","-8.90542466124316","-8.1993392620223","-8.47163224063182","-8.64633046257802",,
"Indonesia","536","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-3.18292102924856","-3.08889467472144","-2.05526094485634","-2.26165451982986","-2.33385724932181","-2.43817062966558","-2.30665048295512","-2.30313331122765","-2.25790226123389",,
"Lao People's Democratic Republic","544","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-28.9459059831161","-22.845287477386","-23.1149525045905","-17.9572190000329","-17.619312288255","-15.3298913411833","-14.4781400052715","-14.1791049052171","-13.716958735984",,
"Malaysia","548","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"3.48368822733638","4.38817233260878","2.9951686834241","1.20414737771459","1.48582444383378","1.49388813616638","1.49871945429406","1.50184525473658","1.50538861055141",,
"Myanmar","518","Balance of Payments, Current Account, Total, Net, Percent of GDP","BCA_GDP_BP6_PT","Value",,"-4.91666086716652","-5.60107589405634","-7.75943592306918","-8.29685369093524","-8.09826584259725","-7.13697340921286","-7.12141326625932","-6.74017786822055","-5.73743195252653",,
